Customer_ID,Journey,Conversion_Value
3119,Organic Search > Email,4710
3120,Social Media > Social Media,3130
3121,Organic Search > Display > Organic Search > Display,4320
3122,Email > Social Media > Email > Paid Search,2048
3123,Organic Search > Social Media > Organic Search > Organic Search,1510
3124,Email > Email,5074
3125,Display > Display > Display,2680
3126,Organic Search > Social Media > Social Media > Display,7926
3127,Display > Display > Organic Search > Email,3793
3128,Social Media > Email > Paid Search,2064
3129,Display > Email > Paid Search,1289
3130,Paid Search > Organic Search > Display > Social Media,3700
3131,Display > Email > Email > Organic Search,7779
3132,Email > Social Media,2350
3133,Social Media > Email > Social Media,9682
3134,Display > Paid Search > Email,8289
3135,Display > Display > Organic Search > Social Media > Display,9517
3136,Organic Search > Organic Search > Social Media > Display > Paid Search,3333
3137,Paid Search > Display > Email > Email,1739
3138,Paid Search > Social Media > Social Media,5123
3139,Email > Display,9060
3140,Email > Social Media > Paid Search > Social Media > Display,5575
3141,Paid Search > Display,7317
3142,Social Media > Paid Search > Social Media > Email > Paid Search,5633
3143,Display > Social Media > Organic Search > Email,7915
3144,Email > Social Media,5612
3145,Social Media > Email > Organic Search > Social Media,4513
3146,Display > Display > Email,2870
3147,Social Media > Social Media,3552
3148,Display > Email > Organic Search > Social Media > Organic Search,1380
3149,Display > Paid Search > Paid Search,4540
3150,Paid Search > Email > Display > Organic Search > Social Media,6796
3151,Organic Search > Email > Social Media,3480
3152,Display > Display > Paid Search > Email > Display,8269
3153,Organic Search > Social Media > Organic Search,5695
3154,Display > Display > Paid Search > Paid Search,2483
3155,Paid Search > Paid Search > Email,4125
3156,Display > Paid Search > Organic Search > Social Media,2518
3157,Display > Social Media > Organic Search > Organic Search > Social Media,6322
3158,Organic Search > Display > Organic Search > Paid Search > Organic Search,1943
3159,Organic Search > Display > Organic Search > Display,6161
3160,Organic Search > Organic Search > Organic Search > Organic Search > Display,7697
3161,Organic Search > Display > Paid Search > Email,8957
3162,Email > Social Media > Organic Search > Email,6299
3163,Paid Search > Display > Social Media > Social Media > Social Media,1175
3164,Social Media > Email > Social Media,7373
3165,Organic Search > Organic Search,8641
3166,Social Media > Social Media > Email,4574
3167,Paid Search > Display,1647
3168,Email > Display > Display > Social Media > Social Media,8835
3169,Social Media > Email > Email > Social Media,4203
3170,Display > Email > Social Media > Organic Search,1487
3171,Display > Email > Display > Social Media > Paid Search,7956
3172,Paid Search > Paid Search > Paid Search > Social Media,5558
3173,Email > Paid Search > Display > Paid Search,3431
3174,Email > Email > Social Media,6048
3175,Organic Search > Paid Search > Display > Social Media,5983
3176,Display > Paid Search,2133
3177,Display > Organic Search > Display,7826
3178,Email > Display,2229
3179,Social Media > Paid Search > Display > Social Media > Email,8590
3180,Paid Search > Organic Search,8268
3181,Email > Email,5501
3182,Display > Display > Email,3871
3183,Social Media > Email,7874
3184,Email > Display > Display,7729
3185,Organic Search > Social Media > Email > Organic Search,9293
3186,Display > Organic Search > Organic Search > Social Media,9440
3187,Organic Search > Email > Paid Search,4030
3188,Paid Search > Paid Search > Organic Search > Social Media > Email,5017
3189,Display > Organic Search,8341
3190,Display > Social Media > Email,4525
3191,Social Media > Paid Search,3182
3192,Email > Email,3824
3193,Display > Social Media,9980
3194,Paid Search > Email > Paid Search > Paid Search,6660
3195,Paid Search > Social Media,4078
3196,Display > Social Media > Paid Search,9440
3197,Paid Search > Paid Search,9420
3198,Social Media > Social Media > Email,4744
3199,Paid Search > Organic Search > Paid Search > Display,8076
3200,Organic Search > Paid Search > Organic Search,3543
3201,Email > Organic Search > Organic Search > Paid Search,9118
3202,Organic Search > Social Media,8794
3203,Social Media > Paid Search > Email > Email,8671
3204,Display > Social Media > Email > Email > Email,9712
3205,Social Media > Display > Email > Display,5326
3206,Social Media > Social Media,2638
3207,Display > Organic Search > Paid Search > Display > Email,1529
3208,Display > Paid Search,8180
3209,Social Media > Email,2243
3210,Organic Search > Social Media > Social Media > Organic Search,8513
3211,Display > Social Media,6818
3212,Social Media > Social Media > Email > Display > Display,7077
3213,Display > Social Media > Paid Search > Organic Search,4589
3214,Paid Search > Display > Organic Search > Display > Social Media,8808
3215,Social Media > Paid Search > Social Media > Social Media > Email,7276
3216,Email > Organic Search,8653
3217,Email > Paid Search > Email,2296
3218,Email > Organic Search,2560
3219,Organic Search > Social Media > Organic Search,6844
3220,Organic Search > Email > Organic Search > Organic Search > Email,8372
3221,Social Media > Email > Display > Display > Social Media,6423
3222,Display > Organic Search > Email,8786
3223,Paid Search > Organic Search,4547
3224,Paid Search > Email,8118
3225,Display > Display > Display > Paid Search > Email,3531
3226,Social Media > Organic Search > Organic Search > Email,4962
3227,Social Media > Organic Search > Paid Search > Email > Display,9256
3228,Social Media > Display > Display > Display > Email,7826
3229,Display > Email > Social Media > Organic Search > Paid Search,9729
3230,Email > Email,7151
3231,Organic Search > Display > Social Media > Email,6313
3232,Email > Paid Search > Paid Search,1633
3233,Display > Organic Search > Social Media,5971
3234,Paid Search > Paid Search > Paid Search > Email,2175
3235,Paid Search > Email,3969
3236,Email > Organic Search,1952
3237,Social Media > Email > Email > Social Media > Social Media,3308
3238,Paid Search > Email > Email > Social Media > Social Media,9360
3239,Organic Search > Organic Search > Email,8463
3240,Organic Search > Social Media,8492
3241,Organic Search > Organic Search > Organic Search > Email,2298
3242,Paid Search > Email > Organic Search > Organic Search,5692
3243,Social Media > Email > Social Media > Organic Search > Paid Search,7119
3244,Display > Social Media > Social Media,5676
3245,Email > Email,8625
3246,Social Media > Social Media > Display > Organic Search > Email,6513
3247,Social Media > Social Media,3176
3248,Display > Organic Search > Paid Search > Social Media > Social Media,7168
3249,Paid Search > Organic Search,2988
3250,Email > Display > Social Media > Email > Paid Search,5159
3251,Social Media > Display > Organic Search,1991
3252,Display > Social Media > Paid Search > Paid Search,8599
3253,Social Media > Paid Search > Display > Social Media,8320
3254,Organic Search > Email > Display > Social Media > Social Media,6325
3255,Email > Paid Search > Display,4745
3256,Social Media > Organic Search > Social Media,6701
3257,Email > Display,6411
3258,Paid Search > Paid Search,1909
3259,Paid Search > Social Media > Paid Search,3669
3260,Paid Search > Email > Display,2451
3261,Display > Email,2418
3262,Social Media > Display,9173
3263,Organic Search > Paid Search,5349
3264,Organic Search > Email > Display > Organic Search,8070
3265,Social Media > Paid Search > Email > Organic Search,9639
3266,Organic Search > Paid Search,2752
3267,Display > Social Media > Email > Email > Social Media,7225
3268,Paid Search > Email > Paid Search,3426
3269,Organic Search > Display > Email > Display > Paid Search,3191
3270,Paid Search > Paid Search > Paid Search > Organic Search,3025
3271,Email > Display > Display > Display,1497
3272,Paid Search > Social Media > Email,1541
3273,Email > Email > Email,1985
3274,Organic Search > Paid Search > Display,2806
3275,Paid Search > Organic Search > Paid Search > Paid Search > Paid Search,7609
3276,Display > Social Media,9134
3277,Social Media > Paid Search,7500
3278,Social Media > Social Media > Email > Social Media > Social Media,7589
3279,Paid Search > Email > Display,2106
3280,Social Media > Paid Search,3452
3281,Email > Social Media > Paid Search > Social Media,5288
3282,Display > Paid Search,7669
3283,Display > Organic Search > Display > Social Media,3265
3284,Display > Email > Display,5715
3285,Social Media > Display > Social Media,5877
3286,Social Media > Paid Search > Organic Search,2880
3287,Paid Search > Display > Display > Social Media,8944
3288,Paid Search > Email > Social Media > Display,7464
3289,Organic Search > Organic Search > Display,4196
3290,Social Media > Organic Search > Social Media > Email,1122
3291,Email > Organic Search > Social Media > Display > Email,4673
3292,Email > Organic Search > Organic Search > Social Media > Organic Search,4492
3293,Email > Display > Email > Social Media > Paid Search,7577
3294,Display > Paid Search > Email > Paid Search > Paid Search,4002
3295,Paid Search > Social Media,8139
3296,Email > Social Media > Email > Paid Search > Social Media,8341
3297,Display > Display > Paid Search,8037
3298,Display > Paid Search > Organic Search > Social Media,3013
3299,Paid Search > Display > Email > Social Media > Paid Search,3284
3300,Email > Social Media > Display > Email > Email,6530
3301,Email > Email > Paid Search,6740
3302,Email > Paid Search > Social Media > Display,7599
3303,Display > Display,6636
3304,Paid Search > Social Media,5555
3305,Paid Search > Display,1327
3306,Email > Display > Social Media > Email > Social Media,8996
3307,Social Media > Organic Search > Email > Organic Search > Social Media,7267
3308,Paid Search > Email > Social Media,2972
3309,Email > Email > Paid Search,3541
3310,Social Media > Organic Search > Paid Search > Social Media > Email,8701
3311,Display > Paid Search > Display,9770
3312,Organic Search > Organic Search,1317
3313,Social Media > Organic Search,2426
3314,Social Media > Paid Search > Organic Search,8431
3315,Social Media > Email > Display,7202
3316,Organic Search > Organic Search > Social Media,4132
3317,Paid Search > Social Media > Email,4673
3318,Organic Search > Social Media > Display > Organic Search > Organic Search,7383
3319,Email > Social Media > Display > Email > Paid Search,4368
3320,Email > Display > Display,3050
3321,Paid Search > Display > Email > Organic Search,3297
3322,Social Media > Paid Search > Organic Search > Paid Search,5255
3323,Organic Search > Social Media > Display > Paid Search,1281
3324,Organic Search > Social Media,7314
3325,Display > Organic Search > Display > Organic Search > Organic Search,3919
3326,Display > Social Media,1499
3327,Display > Social Media > Email > Social Media,2707
3328,Paid Search > Social Media > Email > Paid Search > Social Media,5518
3329,Organic Search > Email > Display,1066
3330,Organic Search > Social Media,4881
3331,Organic Search > Display,1751
3332,Email > Display > Display > Organic Search,4657
3333,Social Media > Social Media > Social Media,7095
3334,Paid Search > Email > Paid Search > Social Media > Display,8730
3335,Organic Search > Display > Paid Search > Paid Search,7308
3336,Social Media > Organic Search > Organic Search > Email > Organic Search,8111
3337,Paid Search > Paid Search > Paid Search > Paid Search,7358
3338,Display > Email > Social Media > Social Media > Display,3238
3339,Email > Organic Search,5307
3340,Paid Search > Email > Paid Search,3154
3341,Display > Display,9463
3342,Social Media > Email > Display > Organic Search,3944
3343,Email > Organic Search,1933
