Campaign_ID,Campaign_Type,Device,Impressions,Clicks,Avg_CPC,Spend,CTR,CVR,Conversions,Revenue_Per_Conversion,Revenue,CPA,ROAS,Customer_Quality_Score,Customer_LTV
2367,Competitor,Desktop,78108,475,10.53,5001.75,0.006081323295949199,0.23,109,1379,150311,45.887614678899084,30.051681911331034,100.0,267348
2368,Generic,Desktop,44066,356,48.45,17248.2,0.008078790904552262,0.025,8,2513,20104,2156.025,1.1655709001519,34.6457402722256,93949
2369,Brand,Desktop,96229,549,17.67,9700.830000000002,0.005705140861902337,0.167,91,2148,195468,106.6025274725275,20.149616063780105,100.0,650273
2370,Competitor,Tablet,41004,9185,45.89,421499.65,0.22400253633791825,0.091,835,3085,2575975,504.79,6.111452287089681,100.0,12018301
2371,Generic,Mobile,39333,3312,23.48,77765.76,0.0842041034246053,0.119,394,1780,701320,197.37502538071064,9.018364894781458,100.0,3265090
2372,Brand,Mobile,84029,9476,22.37,211978.12,0.11277059110545169,0.221,2094,1309,2741046,101.23119388729704,12.930796819973684,100.0,6001847
2373,Competitor,Desktop,40697,6275,36.54,229288.5,0.1541882694056073,0.245,1537,3153,4846161,149.17924528301887,21.135647884651867,100.0,13724433
2374,Brand,Tablet,18634,6043,5.44,32873.920000000006,0.32429966727487386,0.077,465,1555,723075,70.69660215053764,21.995399392588407,100.0,1425319
2375,Competitor,Mobile,25561,8126,20.21,164226.46000000002,0.31790618520402175,0.238,1933,4296,8304168,84.95936885669944,50.56534738677311,100.0,34980668
2376,Generic,Desktop,19033,7546,18.62,140506.52000000002,0.3964692901802133,0.178,1343,4313,5792359,104.62138495904692,41.2248413810263,100.0,18908792
2377,Brand,Mobile,73887,1408,44.06,62036.48,0.019056126246836384,0.239,336,1396,469056,184.63238095238097,7.56097057731193,100.0,2228403
2378,Competitor,Mobile,56063,9208,28.81,265282.48,0.16424379715677007,0.149,1371,3200,4387200,193.49560904449305,16.537842981564406,100.0,9777986
2379,Brand,Desktop,26921,8439,21.41,180678.99,0.31347275361242155,0.241,2033,3583,7284239,88.87308903098868,40.315916089634996,100.0,28476179
2380,Brand,Desktop,20340,4116,16.97,69848.51999999999,0.20235988200589972,0.225,926,4707,4358682,75.43036717062634,62.40192347668928,100.0,21629213
2381,Generic,Mobile,63781,4040,31.57,127542.8,0.06334174754237155,0.05,202,4868,983336,631.4,7.7098511244852705,100.0,3765030
2382,Brand,Mobile,15901,6813,11.83,80597.79,0.4284636186403371,0.091,619,4043,2502617,130.20644588045232,31.050690099567248,100.0,4356327
2383,Competitor,Desktop,11638,4171,16.08,67069.68,0.35839491321532907,0.076,316,4013,1268108,212.24582278481012,18.907321460308147,100.0,4513811
2384,Competitor,Mobile,39596,8207,18.21,149449.47,0.20726841095060108,0.152,1247,4473,5577831,119.84720930232558,37.322521117003625,100.0,11877710
2385,Competitor,Mobile,87914,6012,32.36,194548.32,0.06838501262597539,0.205,1232,2883,3551856,157.9125974025974,18.256934832436485,100.0,5706979
2386,Competitor,Desktop,45324,542,21.8,11815.6,0.011958344365016327,0.195,105,4844,508620,112.52952380952381,43.04648092352483,100.0,1359216
2387,Generic,Mobile,89356,3044,27.76,84501.44,0.03406598325797932,0.187,569,2169,1234161,148.50868189806678,14.605206727838011,100.0,3000694
2388,Brand,Mobile,91596,4036,34.27,138313.72,0.04406305952224988,0.106,427,4262,1819874,323.91971896955505,13.157581185727635,100.0,7753933
2389,Generic,Tablet,33642,498,48.03,23918.940000000002,0.014802924915284467,0.052,25,3940,98500,956.7576000000001,4.118075466554956,87.3127204893618,276576
2390,Brand,Desktop,26378,9443,39.42,372243.06,0.3579877170369247,0.068,642,4748,3048216,579.8178504672898,8.188778589989026,100.0,12392082
2391,Brand,Tablet,51867,3095,23.24,71927.79999999999,0.05967185300865676,0.191,591,3630,2145330,121.70524534686969,29.82615900945115,100.0,3339927
2392,Brand,Tablet,74686,6429,38.67,248609.43000000002,0.086080389899044,0.054,347,1200,416400,716.4536887608069,1.674916353736059,45.480976068036355,646187
2393,Generic,Tablet,43875,2316,47.74,110565.84000000001,0.052786324786324786,0.071,164,2890,473960,674.1819512195123,4.286676608254411,93.17397272199022,759566
2394,Brand,Mobile,90595,1807,27.47,49638.29,0.019945913129863678,0.118,213,1011,215343,233.0436150234742,4.338243722739039,100.0,488345
2395,Generic,Mobile,84729,5866,23.47,137675.02,0.06923249418735025,0.037,217,2075,450275,634.4470967741935,3.270564260677064,75.21931158419883,1264803
2396,Competitor,Tablet,65377,5777,8.51,49162.27,0.08836440950181257,0.069,398,2976,1184448,123.52329145728642,24.09262224872855,100.0,4296538
2397,Competitor,Tablet,55691,2668,45.16,120486.87999999999,0.0479072022409366,0.054,144,3815,549360,836.7144444444443,4.559500586287902,100.0,2719715
2398,Brand,Tablet,94337,7738,16.09,124504.42,0.08202508029723227,0.239,1849,2325,4298925,67.3360843699297,34.528292248580414,100.0,11780918
2399,Generic,Mobile,65303,260,7.88,2048.8,0.003981440362617337,0.064,16,2895,46320,128.05,22.60835611089418,100.0,78503
2400,Competitor,Tablet,61839,8167,29.17,238231.39,0.13206875919727032,0.218,1780,4371,7780380,133.8378595505618,32.658920388283,100.0,16977960
2401,Generic,Tablet,50063,4004,43.07,172452.28,0.07997922617501947,0.046,184,1919,353096,937.2406521739131,2.047499748916048,41.18336850028977,1639241
2402,Generic,Desktop,92782,3673,23.3,85580.90000000001,0.0395874199737018,0.22,808,3568,2882944,105.91695544554456,33.68676889352647,100.0,11381364
2403,Brand,Desktop,79343,1925,40.24,77462.0,0.024261749618743934,0.158,304,4211,1280144,254.80921052631578,16.526090211974903,100.0,5460713
2404,Competitor,Mobile,84071,9915,42.64,422775.6,0.11793603026013727,0.215,2131,3147,6706257,198.39305490380102,15.862450434698692,100.0,12973849
2405,Brand,Desktop,6492,5682,25.45,144606.9,0.8752310536044362,0.219,1244,4556,5667664,116.2434887459807,39.19359311346831,100.0,11179209
2406,Brand,Desktop,32357,1276,31.59,40308.84,0.03943505269338937,0.157,200,4208,841600,201.5442,20.87879482515498,100.0,1593031
2407,Competitor,Desktop,72838,5018,29.03,145672.54,0.06889261099975287,0.231,1159,1870,2167330,125.68812769628991,14.878095761905435,100.0,9753184
2408,Competitor,Mobile,33314,4980,47.26,235354.8,0.14948670228732666,0.155,771,1365,1052415,305.25914396887157,4.471610521646467,100.0,2352028
2409,Generic,Desktop,49697,3320,37.65,124998.0,0.0668048373141236,0.184,610,4955,3022550,204.91475409836065,24.18078689259028,100.0,11337679
2410,Competitor,Mobile,71283,7920,46.64,369388.8,0.11110643491435546,0.116,918,4605,4227390,402.3843137254902,11.444283096834555,100.0,13978212
2411,Generic,Tablet,60567,230,14.9,3427.0,0.003797447454884673,0.23,52,4578,238056,65.90384615384616,69.46483805077327,100.0,810667
2412,Generic,Desktop,48006,6759,18.96,128150.64,0.1407949006374203,0.21,1419,1656,2349864,90.31052854122622,18.336732457988504,100.0,5132158
2413,Generic,Mobile,61011,3662,8.19,29991.78,0.06002196325252823,0.058,212,1160,245920,141.47066037735848,8.199580018258336,100.0,915649
2414,Competitor,Desktop,11686,1599,27.5,43972.5,0.13683039534485708,0.153,244,3808,929152,180.21516393442624,21.130297344931492,100.0,1533892
2415,Brand,Tablet,38449,7530,44.33,333804.89999999997,0.19584384509350047,0.226,1701,1174,1996974,196.24038800705466,5.982458615796234,100.0,9939245
2416,Generic,Mobile,62606,7805,19.71,153836.55000000002,0.12466856211864677,0.202,1576,4159,6554584,97.61202411167514,42.60745577042646,100.0,10445753
2417,Brand,Mobile,19891,7726,10.77,83209.01999999999,0.38841687195213914,0.241,1861,4470,8318670,44.71199355185384,99.9731759850074,100.0,13938329
2418,Brand,Mobile,53115,6779,8.08,54774.32,0.1276287301139038,0.073,494,2503,1236482,110.8791902834008,22.574118674590576,100.0,3259695
2419,Competitor,Tablet,61719,2888,25.14,72604.32,0.04679272185226591,0.105,303,1544,467832,239.6182178217822,6.443583522302805,100.0,2063461
2420,Brand,Tablet,96464,4976,12.38,61602.880000000005,0.0515840106153591,0.137,681,3524,2399844,90.45944199706315,38.95668514199336,100.0,5760014
2421,Brand,Tablet,74030,3808,20.57,78330.56,0.05143860597055248,0.074,281,4854,1363974,278.7564412811388,17.41305053864035,100.0,4298935
2422,Competitor,Mobile,37723,9999,41.9,418958.1,0.2650637542083079,0.111,1109,3330,3692970,377.7800721370604,8.814652348289721,100.0,5771819
2423,Generic,Tablet,30877,1869,22.28,41641.32,0.06053049195193834,0.144,269,2761,742709,154.80044609665427,17.835865913952777,100.0,1319108
2424,Brand,Desktop,94517,9610,32.44,311748.39999999997,0.10167483098278617,0.064,615,1956,1202940,506.90796747967477,3.8586886091476336,81.10868478424489,4364123
2425,Competitor,Tablet,15026,6831,27.6,188535.6,0.4546120058565154,0.079,539,1451,782089,349.7877551020408,4.14822983033443,77.93925528230997,1705153
2426,Brand,Mobile,21422,3144,37.33,117365.51999999999,0.14676500793576697,0.049,154,4695,723030,762.1137662337661,6.160497563509283,100.0,2841429
2427,Brand,Desktop,10244,475,12.03,5714.25,0.04636860601327607,0.184,87,1081,94047,65.68103448275862,16.458327864549155,100.0,399593
2428,Generic,Tablet,34481,6447,46.42,299269.74,0.18697253559931556,0.103,664,2236,1484704,450.7074397590361,4.961089617680692,100.0,6645787
2429,Brand,Desktop,90180,3136,33.96,106498.56,0.03477489465513418,0.071,222,1815,402930,479.72324324324325,3.7834314379462035,100.0,793086
2430,Competitor,Desktop,59031,8952,17.19,153884.88,0.1516491335061239,0.137,1226,3567,4373142,125.51784665579119,28.418269553188072,100.0,13531725
2431,Brand,Mobile,9521,6318,10.55,66654.90000000001,0.6635857577985506,0.036,227,3181,722087,293.6339207048459,10.833217062811585,100.0,3476693
2432,Generic,Desktop,2746,9695,11.74,113819.3,3.530589949016752,0.232,2249,1446,3252054,50.60884837705647,28.57207872478569,100.0,13666081
2433,Generic,Desktop,84127,840,40.22,33784.799999999996,0.009984903776433249,0.088,73,3165,231045,462.8054794520547,6.838726291113164,100.0,441148
2434,Competitor,Mobile,93254,8595,31.46,270398.7,0.09216762819825423,0.224,1925,2619,5041575,140.46685714285715,18.644967597847177,100.0,16429236
2435,Generic,Mobile,69232,1185,22.13,26224.05,0.017116362375779987,0.134,158,2793,441294,165.975,16.827835517397197,100.0,2086584
2436,Brand,Mobile,13012,1310,19.98,26173.8,0.10067629880110666,0.216,282,4314,1216548,92.81489361702127,46.47960938037274,100.0,3698471
2437,Generic,Desktop,81224,8520,43.51,370705.2,0.1048951048951049,0.077,656,1748,1146688,565.0993902439025,3.0932611681735245,82.54527624544103,5080930
2438,Competitor,Desktop,24457,3219,44.36,142794.84,0.13161875945537066,0.06,193,2173,419389,739.8696373056995,2.9370038861348213,94.35012709270002,1356913
2439,Generic,Desktop,71572,367,31.16,11435.72,0.005127703571228972,0.215,78,2909,226902,146.61179487179487,19.841514132909865,100.0,425178
2440,Generic,Mobile,30960,2874,28.6,82196.40000000001,0.09282945736434109,0.069,198,2556,506088,415.1333333333334,6.157057973341898,100.0,1021028
2441,Generic,Tablet,88695,4449,41.74,185701.26,0.05016066294605107,0.192,854,1645,1404830,217.44878220140515,7.5649998282187205,100.0,2336745
2442,Competitor,Desktop,8910,5065,38.72,196116.8,0.5684624017957352,0.099,501,1378,690378,391.4506986027944,3.520238959640378,94.53443836795614,1507510
2443,Generic,Tablet,3693,8225,23.01,189257.25,2.2271865691849446,0.192,1579,3655,5771245,119.85892970234326,30.494181860932674,100.0,26707298
2444,Generic,Mobile,16858,3559,8.72,31034.480000000003,0.2111163839126824,0.229,815,4013,3270595,38.079116564417184,105.38584825651984,100.0,12348763
2445,Brand,Desktop,29810,1089,39.58,43102.619999999995,0.036531365313653134,0.246,267,3572,953724,161.43303370786515,22.126821989011344,100.0,3896915
2446,Competitor,Tablet,21092,1037,12.59,13055.83,0.04916556040204817,0.103,106,4584,485904,123.16820754716981,37.21739636622107,100.0,1786093
2447,Generic,Desktop,89779,6754,5.74,38767.96,0.07522917386025685,0.105,709,4733,3355697,54.679774330042314,86.55851378303115,100.0,9573426
2448,Competitor,Desktop,49700,7089,42.95,304472.55000000005,0.14263581488933602,0.246,1743,2140,3730020,174.6830464716007,12.250759551230479,100.0,8426167
2449,Generic,Desktop,59105,8731,31.02,270835.62,0.1477201590389984,0.218,1903,4735,9010705,142.32034682080925,33.27001448332387,100.0,42707597
2450,Generic,Tablet,31505,7442,45.12,335783.04,0.23621647357562292,0.03,223,3623,807929,1505.7535426008967,2.4061042511259654,37.11906920051291,2667704
2451,Generic,Mobile,74228,6123,26.81,164157.63,0.08248908767580966,0.152,930,1936,1800480,176.51358064516128,10.967994603723263,100.0,5732457
2452,Brand,Desktop,29555,2458,46.69,114764.01999999999,0.08316697682287261,0.062,152,3013,457976,755.026447368421,3.990588687987751,97.83320198866252,2283635
2453,Brand,Mobile,72934,3445,20.93,72103.85,0.04723448597361998,0.249,857,1661,1423477,84.13518086347726,19.742038739956325,100.0,4048019
2454,Brand,Mobile,73788,6460,37.6,242896.0,0.08754811080392476,0.052,335,2340,783900,725.0626865671642,3.2273071602661223,94.04737013797538,3519270
2455,Competitor,Tablet,78257,4916,18.54,91142.64,0.06281866158937859,0.149,732,1875,1372500,124.51180327868852,15.058813306263676,100.0,6201235
2456,Competitor,Tablet,18939,3843,5.05,19407.149999999998,0.20291462062410898,0.173,664,1011,671304,29.22763554216867,34.59055038993361,100.0,1553629
2457,Brand,Mobile,12825,7259,22.09,160351.31,0.5660038986354776,0.236,1713,2113,3619569,93.60847051955633,22.572743559126522,100.0,6630829
2458,Competitor,Desktop,91787,618,38.2,23607.600000000002,0.006732979615849739,0.215,132,1387,183084,178.84545454545457,7.755299140954607,100.0,899797
2459,Generic,Tablet,25151,368,11.75,4324.0,0.014631624985090056,0.077,28,3130,87640,154.42857142857142,20.268270120259018,100.0,262099
2460,Generic,Desktop,1036,5544,27.72,153679.68,5.351351351351352,0.152,842,4023,3387366,182.5174346793349,22.04172991510654,100.0,5107372
2461,Generic,Desktop,94948,5575,14.55,81116.25,0.05871635000210641,0.239,1332,4833,6437556,60.898085585585584,79.36210068882622,100.0,20899927
2462,Brand,Desktop,84707,4285,8.36,35822.6,0.05058613809956674,0.189,809,2919,2361471,44.28009888751545,65.92126199661666,100.0,8660815
2463,Competitor,Mobile,40051,5261,32.79,172508.19,0.1313575191630671,0.178,936,1395,1305720,184.3036217948718,7.569031939874854,100.0,5505318
2464,Brand,Desktop,99297,9680,47.84,463091.2,0.09748532181234075,0.194,1877,3592,6742184,246.71880660628662,14.559084690013544,100.0,32364488
2465,Competitor,Mobile,81738,9986,18.98,189534.28,0.12217083853287333,0.094,938,3708,3478104,202.06213219616205,18.35079121307238,100.0,16357861
2466,Generic,Mobile,74596,9681,31.13,301369.52999999997,0.12977907662609256,0.188,1820,1639,2982980,165.58765384615384,9.898080937379437,100.0,14289892
2467,Brand,Desktop,61071,3965,47.91,189963.15,0.0649244322182378,0.074,293,1099,322007,648.3383959044369,1.6951024448689127,60.93470495585134,519216
2468,Competitor,Desktop,74601,8111,34.27,277963.97000000003,0.10872508411415396,0.118,957,1456,1393392,290.4534691745037,5.0128511259930555,100.0,5561319
2469,Competitor,Desktop,30873,2435,35.29,85931.15,0.07887150584653257,0.225,547,3022,1653034,157.0953382084095,19.236726146455624,100.0,3786279
2470,Generic,Desktop,37648,3774,13.05,49250.700000000004,0.10024436889077773,0.024,90,3921,352890,547.23,7.165177347733128,100.0,760984
2471,Brand,Mobile,72468,4676,27.17,127046.92000000001,0.0645250317381465,0.115,537,3375,1812375,236.58644320297955,14.265398956542983,100.0,7795233
2472,Brand,Desktop,27470,600,21.52,12912.0,0.02184200946487077,0.081,48,3771,181008,269.0,14.018587360594795,100.0,535775
2473,Brand,Desktop,66129,9953,26.19,260669.07,0.150508853906758,0.066,656,1073,703888,397.36138719512195,2.7003126991629656,56.16784972308817,3313975
2474,Generic,Mobile,9328,8183,41.04,335830.32,0.8772512864493996,0.213,1742,4167,7258914,192.78433983926521,21.61482620151748,100.0,11966485
2475,Brand,Tablet,7333,8394,25.73,215977.62,1.144688394927042,0.18,1510,3139,4739890,143.03153642384106,21.946209056290186,100.0,20417706
2476,Generic,Tablet,47638,5643,7.83,44184.69,0.11845585456988118,0.046,259,3377,874643,170.5972586872587,19.79515981666953,100.0,1730848
2477,Generic,Mobile,12268,2846,45.75,130204.5,0.23198565373328986,0.134,381,2863,1090803,341.744094488189,8.37761367694665,100.0,2310342
2478,Generic,Tablet,71603,3376,29.52,99659.52,0.047148862477829144,0.127,428,1174,502472,232.84934579439252,5.04188661554862,100.0,1593203
2479,Competitor,Mobile,18045,3185,46.6,148421.0,0.17650318647824884,0.053,168,2760,463680,883.4583333333334,3.1240862142149695,77.09826195770384,1337515
2480,Brand,Desktop,41741,5835,30.76,179484.6,0.13979061354543496,0.204,1190,3362,4000780,150.8273949579832,22.290380344608952,100.0,12808909
2481,Brand,Desktop,89306,7896,8.13,64194.48,0.08841511208653394,0.104,821,4758,3906318,78.19059683313033,60.85130684133589,100.0,18711625
2482,Generic,Tablet,43770,6713,29.88,200584.44,0.1533698880511766,0.195,1309,4639,6072451,153.23486631016044,30.27378893397713,100.0,23080543
2483,Generic,Desktop,8887,1427,30.91,44108.57,0.16057162146956228,0.064,91,1496,136136,484.70956043956045,3.0863843466247034,75.72769436364368,342529
2484,Brand,Tablet,99718,7872,14.65,115324.8,0.07894261818327684,0.092,724,2292,1659408,159.28839779005526,14.388995255140264,100.0,3493353
2485,Generic,Tablet,98906,9971,26.2,261240.19999999998,0.10081289304996663,0.042,418,1427,596486,624.9765550239234,2.2832856505239243,54.295153890613065,1771660
2486,Brand,Desktop,25918,3846,25.67,98726.82,0.14839107955860792,0.053,203,1034,209902,486.3390147783252,2.12608893915554,62.05228863448438,646654
2487,Competitor,Desktop,36497,5784,33.03,191045.52000000002,0.15847877907773242,0.223,1289,3166,4080974,148.2121955003879,21.361265105823993,100.0,14709994
2488,Generic,Tablet,94562,2662,16.68,44402.159999999996,0.028150842833273407,0.045,119,2394,284886,373.12739495798314,6.416039219713636,100.0,692560
2489,Brand,Desktop,62009,4263,31.18,132920.34,0.0687480849554097,0.042,179,3972,710988,742.5717318435754,5.348978192502367,100.0,2976396
2490,Generic,Mobile,12929,3417,15.84,54125.28,0.26428958156083227,0.236,806,4639,3739034,67.15295285359801,69.08110221323567,100.0,6897062
2491,Brand,Desktop,62762,2536,25.09,63628.24,0.04040661546795832,0.169,428,4972,2128016,148.6641121495327,33.444520860548714,100.0,7366312
2492,Brand,Desktop,80099,5869,10.52,61741.88,0.07327182611518246,0.043,252,4522,1139544,245.0074603174603,18.456580849174014,100.0,4196212
2493,Generic,Mobile,29546,8599,6.68,57441.32,0.2910377039193123,0.243,2089,4380,9149820,27.49704164672092,159.28986311595904,100.0,20348381
